Tweet Link,Author Handle,Tweet Content,Views,Likes,Retweets,Replies,Tweet Creation Date,Year,Topic,Topic Group
https://x.com/rtenews/status/1496880933584216069,rtenews,"In Cavan, there's a strong community of Ukrainians in and today they gathered to comfort one another",0,149,7,3,2022-02-24,2022,-1,n/a
https://x.com/rtenews/status/1496859622589743104,rtenews,"Boris Johnson dishes out firm words for Russia, but sanctions will be closely watched to see how they target large amount of Russian money in London. 
@mitchefi
 explains: 
https://
rte.ie/news/analysis-
and-comment/2022/0224/1282766-ukraine-johnson/
…",0,13,6,7,2022-02-24,2022,15,Ethnocentric / Irish Politics
https://x.com/rtenews/status/1496846528786403331,rtenews,"“In upholding the values that we cherish, there will be a price,” says Taoiseach Micheál Martin on a potential increase in price or scarcity of sources of energy | Read more updates on Ukraine: 
http://
bit.ly/3vd7O7P",0,14,10,16,2022-02-24,2022,3,War Reporting
https://x.com/rtenews/status/1496844166990602243,rtenews,"""I think it’s appalling that in the 21st century we are witnessing such mass militarisation by Russia on the borders of Ukraine,"" says Taoiseach Micheál Martin | Read live updates: 
http://
bit.ly/3vd7O7P",0,35,8,10,2022-02-24,2022,26,Political Issues
https://x.com/rtenews/status/1497974481125625859,rtenews,"“President Zelensky’s leadership and bravery, and the resilience of the Ukrainian people are outstanding” 


@vonderleyen
 says the EU “welcomes with open arms” Ukrainians who have to flee the country | Live updates: 
https://
bit.ly/3IqQZKw",0,161,25,15,2022-02-27,2022,2,Political Issues
https://x.com/rtenews/status/1497692503423787010,rtenews,"“Coming here from Kyiv took us two days” 


@tconnellyRTE
 with the latest just before a curfew comes into effect in Lviv, which has become a “staging post” for people fleeing west out of Ukraine | Live updates: 
https://
bit.ly/3hncwYE",0,171,22,7,2022-02-26,2022,0,War Reporting
https://x.com/rtenews/status/1496937150633422854,rtenews,"European countries are offering assistance to Ukrainian people fleeing their homes. Neighbouring Poland, Slovakia, Romania and Hungary have said they will welcome Ukrainian refugees crossing their borders - while other countries stand ready to help | 
https://
bit.ly/3t5QLlt",0,161,32,8,2022-02-24,2022,0,War Reporting
https://x.com/rtenews/status/1496936131459440640,rtenews,"The advice from the Department of Foreign Affairs to Irish citizens in Ukraine is to shelter in a secure place. It is understood that there are now 64 Irish citizens in Ukraine, most of whom have families and are settled in the country | 
https://
bit.ly/3t5ztox",0,44,12,2,2022-02-24,2022,65,Support in Practice
https://x.com/rtenews/status/1496935031515889671,rtenews,"Members of the Ukrainian community in Ireland have held protests to condemn the invasion by Russia. They have urged politicians to support the toughest sanctions possible against Russia | 
https://
bit.ly/3vgFWzI",0,203,28,7,2022-02-24,2022,1,
https://x.com/rtenews/status/1496932979146465280,rtenews,"Russian forces are continuing a full-scale attack on Ukraine after troops invaded the country overnight on the orders of President Vladimir Putin. There has been widespread condemnation of the offensive, with NATO describing it as 'cold-blooded' | 
https://
bit.ly/3t5QLlt",0,115,33,9,2022-02-24,2022,51,Lived Experience
https://x.com/rtenews/status/1496923153678974988,rtenews,"As Russia invades Ukraine by land, air and sea - the biggest attack by one state against another in Europe since World War II - here is the day in pictures 
https://
rte.ie/news/world/202
2/0224/1282811-ukraine-invasion/
…",0,24,5,3,2022-02-24,2022,19,War Reporting
https://x.com/rtenews/status/1496920643723530241,rtenews,"""Putin is the aggressor. Putin chose this war. And now he and his country will bear the consequences.""

US President Joe Biden announces sanctions against Russia following its invasion of Ukraine | More: 
https://
bit.ly/3Iky1VA",0,137,18,29,2022-02-24,2022,21,Lived Experience
https://x.com/rtenews/status/1496918786376667137,rtenews,"WATCH: US President Joe Biden gives an address on the ‘consequences’ for Russia following its invasion of Ukraine | Follow live blog: 
https://
bit.ly/3Iky1VA",0,25,14,20,2022-02-24,2022,21,Lived Experience
https://x.com/rtenews/status/1496907675287932936,rtenews,"Follow all the latest developments on Russia's invasion of Ukraine with our live blog: 
https://
bit.ly/35otz9K",0,26,7,13,2022-02-24,2022,52,Support in Practice
https://x.com/rtenews/status/1496906819389820939,rtenews,"A Co Mayo man is awaiting the return of his wife who has been visiting her father in Ukraine 
https://
rte.ie/news/connacht/
2022/0224/1282821-ukrainians-mayo/
…",0,68,2,7,2022-02-24,2022,-1,n/a
https://x.com/rtenews/status/1496895090241212416,rtenews,"Hundreds of Ukrainians fleeing a Russian invasion have started arriving in neighbouring central European countries. 
https://
rte.ie/news/2022/0224
/1282807-humanitarian-crisis-ukraine/
…",0,11,8,2,2022-02-24,2022,0,War Reporting
https://x.com/rtenews/status/1496889002883956742,rtenews,"The United States and its allies have vowed to hit Russia with harsh sanctions after Russian forces invaded Ukraine. Here are details on the sanctions proposed so far, and what other sanctions could target Russia 
https://
rte.ie/news/2022/0224
/1282802-explained-western-sanctions-russia-ukraine/
…",0,7,3,5,2022-02-24,2022,15,Ethnocentric / Irish Politics
https://x.com/rtenews/status/1496871213624348673,rtenews,"""This morning, we woke up to the most horrible morning of our lives,"" Ukrainians protest outside Dáil and Russian embassy 
https://
rte.ie/news/2022/0224
/1282754-ukrainians-hold-protests-at-dail-and-russian-embassy/
…",0,45,12,7,2022-02-24,2022,1,
https://x.com/rtenews/status/1496846223482961921,rtenews,"Russian military forces are continuing to pound areas of eastern Ukraine following the invasion ordered by President Vladimir Putin in the early hours of this morning. 
@tconnellyRTE
 and cameraman Bram Verbeke report from Kyiv | 
https://
bit.ly/3JWFyKZ",0,47,19,4,2022-02-24,2022,-1,n/a
https://x.com/rtenews/status/1496841579323174917,rtenews,"“For ordinary people this is a situation of real concern, real worry. They simply don’t know what’s going to happen next.”

.
@tconnellyRTE
 and cameraman Bram Verbeke report from Kyiv, Ukraine | Follow live blog: 
https://
bit.ly/3JRDJyJ",0,175,39,12,2022-02-24,2022,40,Political Issues
https://x.com/irishexaminer/status/1904120654594486482,irishexaminer,"US and Russia talk about Ukraine war, eye a Black Sea ceasefire",3016,1,0,0,2025-03-24,2025,16,War Reporting
https://x.com/irishexaminer/status/1904069073874399378,irishexaminer,Gulf in US and Russian expectations marks start of latest Ukraine ceasefire talks,4069,0,0,0,2025-03-24,2025,-1,n/a
https://x.com/irishexaminer/status/1902620711471943793,irishexaminer,"Trump and Zelenskyy share 'frank' but 'very good' call as Ukraine accepts partial ceasefire 
https://
irishexaminer.com/world/arid-415
96837.html
…",4169,1,0,2,2025-03-20,2025,10,Ethnocentric / Irish Politics
https://x.com/irishexaminer/status/1901532260941148613,irishexaminer,Trump to speak to Putin as Ukraine peacekeeping plans progress,4829,1,0,2,2025-03-17,2025,16,War Reporting
https://x.com/irishexaminer/status/1901323460917264744,irishexaminer,"Trump and Putin will speak this week on Russia-Ukraine war, US envoy says",4882,0,0,0,2025-03-16,2025,16,War Reporting
https://x.com/irishexaminer/status/1900307024987976069,irishexaminer,Optimism over Ukraine ceasefire after Putin agrees in principle to peace deal,7319,3,3,7,2025-03-13,2025,-1,n/a
https://x.com/irishexaminer/status/1900231334695444819,irishexaminer,Vladimir Putin says he agrees in principle to US proposals for Ukraine peace deal,2772,0,0,0,2025-03-13,2025,16,War Reporting
https://x.com/irishexaminer/status/1900090284223971679,irishexaminer,"Putin, in military fatigues, orders swift defeat of Ukrainian forces in Kursk",3870,0,0,0,2025-03-13,2025,-1,n/a
https://x.com/irishexaminer/status/1899784489351385522,irishexaminer,Russian missiles kill five in Ukraine as Kremlin considers ceasefire prospects,2719,0,0,0,2025-03-12,2025,5,War Reporting
https://x.com/irishexaminer/status/1899739271268823412,irishexaminer,'I want to go back and finish the fight and see Ukraine free',3523,2,1,0,2025-03-12,2025,53,n/a
https://x.com/irishexaminer/status/1899727835402575979,irishexaminer,"Taoiseach pays tribute to Donald Trump's 'unrelenting focus on peace' in Ukraine 
https://
irishexaminer.com/news/politics/
arid-41591860.html
…",5007,1,3,6,2025-03-12,2025,-1,n/a
https://x.com/irishexaminer/status/1899718085122162797,irishexaminer,"Taoiseach pays tribute to Donald Trump's 'unrelenting focus on peace' in Ukraine 
https://
irishexaminer.com/news/arid-4159
1860.html
…",26289,13,11,33,2025-03-12,2025,-1,n/a
https://x.com/irishexaminer/status/1899718083259797934,irishexaminer,"'I want to go back and finish the fight and see Ukraine free' 
https://
irishexaminer.com/news/arid-4158
7507.html
…",3909,0,0,0,2025-03-12,2025,53,n/a
https://x.com/irishexaminer/status/1899613745363492907,irishexaminer,"Taoiseach pays tribute to Donald Trump's 'unrelenting focus on peace' after Ukraine ceasefire proposal is hammered out 
https://
irishexaminer.com/news/arid-4159
1860.html
…",36966,4,6,20,2025-03-12,2025,-1,n/a
https://x.com/irishexaminer/status/1899531654160379968,irishexaminer,"Ukraine agrees to ceasefire 30-day ceasefire with Russia, US to resume intelligence sharing",3757,3,1,0,2025-03-11,2025,-1,n/a
https://x.com/irishexaminer/status/1899368137163706853,irishexaminer,US and Ukraine to meet in Saudi Arabia after disastrous White House talks,3153,1,0,0,2025-03-11,2025,62,War Reporting
https://x.com/irishexaminer/status/1899358048986050730,irishexaminer,Russia says air defence shot down more than 300 Ukrainian drones,3709,3,1,1,2025-03-11,2025,25,Ethnocentric / Irish Politics
https://x.com/irishexaminer/status/1898687451025076560,irishexaminer,Russia uses a gas pipeline to strike at Ukrainian troops from the rear in Kursk,4914,0,0,5,2025-03-09,2025,-1,n/a
https://x.com/irishexaminer/status/1898066967891784078,irishexaminer,Trump ‘considering sanctions’ on Russia after bombardment of Ukraine,4384,3,0,3,2025-03-07,2025,15,Ethnocentric / Irish Politics
https://x.com/irishexaminer/status/1897762483961471381,irishexaminer,"Ukraine and US to hold talks next week about ending the war, Zelenskyy says 
https://
irishexaminer.com/world/arid-415
88572.html
…",5656,0,0,1,2025-03-06,2025,-1,n/a
https://x.com/irishexaminer/status/1897637955834949869,irishexaminer,'You stayed with us': Ukraine grateful for support as EU leaders hold 'watershed' defence talks,3524,1,0,4,2025-03-06,2025,-1,n/a
https://x.com/irishexaminer/status/1897621544718762389,irishexaminer,"Trump to revoke legal status for 240,000 Ukrainians as US steps up deportations",50658,404,58,94,2025-03-06,2025,-1,n/a
https://x.com/irishexaminer/status/1897325940646007184,irishexaminer,US cuts off intelligence-sharing with Ukraine,2893,2,0,0,2025-03-05,2025,38,Lived Experience
https://x.com/irishexaminer/status/1897296949532877296,irishexaminer,Taoiseach to discuss Gaza and Ukraine with Trump in White House meeting,3009,1,0,1,2025-03-05,2025,31,War Reporting
https://x.com/irishexaminer/status/1896934567329632475,irishexaminer,Trump’s military aid pause alarms Ukrainians but Kyiv stands firm on peace terms,3264,1,0,1,2025-03-04,2025,38,Lived Experience
https://x.com/irishexaminer/status/1896930842728968590,irishexaminer,"Trump’s military aid pause alarms Ukrainians but Kyiv stands firm on peace terms 
https://
irishexaminer.com/opinion/commen
tanalysis/arid-41586556.html
…",2891,0,0,0,2025-03-04,2025,38,Lived Experience
https://x.com/irishexaminer/status/1896817538039758881,irishexaminer,Trump pauses all US military aid to Ukraine after Oval Office clash with Zelenskyy,4517,1,0,2,2025-03-04,2025,38,Lived Experience
https://x.com/irishexaminer/status/1896630363872501814,irishexaminer,Russia relishes Trump-Zelenskyy spat and accuses Ukraine of warmongering,4429,0,0,1,2025-03-03,2025,10,Ethnocentric / Irish Politics
https://x.com/irishexaminer/status/1896568322918940941,irishexaminer,"Zelenskyy says end of Ukraine’s war with Russia is ‘very, very far away’",10715,10,5,36,2025-03-03,2025,2,Political Issues
https://x.com/irishexaminer/status/1896511760724541641,irishexaminer,Britain and France propose partial one-month Ukraine truce — Macron,4022,0,0,4,2025-03-03,2025,-1,n/a
https://x.com/irishexaminer/status/1896287766549246128,irishexaminer,Ireland to provide €100m to Ukraine for non-lethal military support,23008,61,13,109,2025-03-02,2025,18,Political Issues
https://x.com/irishexaminer/status/1895905265272160388,irishexaminer,"Starmer insists Ukraine has ‘full backing of UK’ as he meets Zelenskyy in London 
https://
irishexaminer.com/world/arid-415
84792.html
…",6304,10,1,4,2025-03-01,2025,29,Support in Practice
https://x.com/irishexaminer/status/1895794476691403031,irishexaminer,Ukrainians rally around Zelenskyy after Oval Office clash with Trump,5140,5,0,11,2025-03-01,2025,10,Ethnocentric / Irish Politics
https://x.com/irishexaminer/status/1895571705621327977,irishexaminer,A humiliation at the White House and what does it tell us? Trump would make a colony of Ukraine,8753,8,1,10,2025-02-28,2025,14,War Reporting
https://x.com/irishexaminer/status/1895233523625177458,irishexaminer,"Trump dodges plea from Britain's Starmer for Ukraine security guarantee 
https://
irishexaminer.com/world/arid-415
83748.html
…",6039,0,0,2,2025-02-27,2025,29,Support in Practice
https://x.com/irishexaminer/status/1895143030593606124,irishexaminer,"Ireland to fund school meals for Ukrainian children and recovery drones, says Taoiseach",17545,30,10,39,2025-02-27,2025,18,Political Issues
https://x.com/irishexaminer/status/1895056074597634471,irishexaminer,Breaking: Taoiseach to meet Ukrainian president Volodymyr Zelenskyy today,2913,1,0,1,2025-02-27,2025,-1,n/a
https://x.com/irishexaminer/status/1894916252960797171,irishexaminer,Government pauses relocation of Ukrainians from all State-contracted accommodation,5148,0,1,1,2025-02-27,2025,4,Economic Issues
https://x.com/irishexaminer/status/1894288257866662015,irishexaminer,"War in Ukraine could end 'within weeks, if we're smart', Trump tells Macron",4133,2,0,0,2025-02-25,2025,-1,n/a
https://x.com/irishexaminer/status/1894191595542454594,irishexaminer,"War in Ukraine could end 'within weeks, if we're smart', Trump tells French president Macron 
https://
irishexaminer.com/news/arid-4158
1363.html
…",3304,0,0,0,2025-02-25,2025,-1,n/a
https://x.com/irishexaminer/status/1894101107128856629,irishexaminer,"Vladimir Putin would accept European peacekeepers in Ukraine in deal to end war, Trump says",5410,0,0,0,2025-02-24,2025,16,War Reporting
https://x.com/irishexaminer/status/1893924726508032307,irishexaminer,Hope flickers in Ukraine and Europe as Trump and Putin conspire,4679,2,1,4,2025-02-24,2025,14,War Reporting
https://x.com/irishexaminer/status/1893914699898433587,irishexaminer,"The worst is not over for Ukraine, three years on from Russian invasion",4241,1,1,1,2025-02-24,2025,19,War Reporting
https://x.com/irishexaminer/status/1771613779450843193,irishexaminer,Putin says gunmen who attacked Moscow concert hall tried to escape to Ukraine,3947,3,1,6,2024-03-23,2024,-1,n/a
https://x.com/irishexaminer/status/1771526832896311425,irishexaminer,Putin suggests Ukraine linked to deadly attack on Moscow concert hall,3008,0,0,2,2024-03-23,2024,-1,n/a
https://x.com/irishexaminer/status/1771221592321978532,irishexaminer,"Russia launches attack on Ukraine’s power sector in sign of possible escalation 
https://
irishexaminer.com/world/arid-413
59084.html?utm_source=dlvr.it&utm_medium=twitter
…",2186,3,0,2,2024-03-22,2024,-1,n/a
https://x.com/irishexaminer/status/1771110609092026524,irishexaminer,"Russia attacks Ukraine’s largest hydroelectric plant amid overnight barrage 
https://
irishexaminer.com/world/arid-413
58607.html?utm_source=dlvr.it&utm_medium=twitter
…",1717,0,0,1,2024-03-22,2024,-1,n/a
https://x.com/irishexaminer/status/1770728088067879367,irishexaminer,Ukraine’s capital Kyiv attacked by Russia for first time in 44 days,2254,2,0,0,2024-03-21,2024,57,War Reporting
https://x.com/irishexaminer/status/1770544862859079760,irishexaminer,EU should stop ‘westsplaining’ and listen to its eastern members – they saw the Ukraine war coming,3032,6,2,0,2024-03-20,2024,61,War Reporting
https://x.com/irishexaminer/status/1770450836336087157,irishexaminer,Russian border region suffers sustained Ukrainian artillery and drone strikes,2272,2,1,1,2024-03-20,2024,25,Ethnocentric / Irish Politics
https://x.com/irishexaminer/status/1770407026310721656,irishexaminer,EU import deal will support Ukraine while protecting bloc’s farmers,1995,1,0,0,2024-03-20,2024,3,War Reporting
https://x.com/irishexaminer/status/1770196377760587977,irishexaminer,Trabolgan holiday village enjoys record revenues of €10m due to Government Ukrainian business,29063,43,40,58,2024-03-19,2024,-1,n/a
https://x.com/irishexaminer/status/1770103259623243990,irishexaminer,EU plans to buy weapons for Ukraine with frozen Russian asset profits,2309,11,4,5,2024-03-19,2024,8,War Reporting
https://x.com/irishexaminer/status/1770103243361915179,irishexaminer,"Russia ‘to evacuate 9,000 children’ from Ukrainian border due to shelling 
https://
irishexaminer.com/world/arid-413
56327.html?utm_source=dlvr.it&utm_medium=twitter
…",1372,0,0,0,2024-03-19,2024,12,Political Issues
https://x.com/irishexaminer/status/1770103237947109482,irishexaminer,"US ‘will not let Ukraine fail’, says defence secretary 
https://
irishexaminer.com/world/arid-413
56309.html?utm_source=dlvr.it&utm_medium=twitter
…",1617,0,0,0,2024-03-19,2024,38,Lived Experience
https://x.com/irishexaminer/status/1769803851987845246,irishexaminer,"US envoy visits Montenegro to support EU bid as war in Ukraine rages on 
https://
irishexaminer.com/world/arid-413
55943.html?utm_source=dlvr.it&utm_medium=twitter
…",3419,0,0,0,2024-03-18,2024,-1,n/a
https://x.com/irishexaminer/status/1769770638619869462,irishexaminer,Putin says Russia aims to set up buffer zone inside Ukraine,2954,2,1,1,2024-03-18,2024,28,Political Issues
https://x.com/irishexaminer/status/1769649468184658264,irishexaminer,Russia says Ukraine launched drone attacks on final day of presidential vote,2883,0,0,1,2024-03-18,2024,25,Ethnocentric / Irish Politics
https://x.com/irishexaminer/status/1769297772237234412,irishexaminer,Ukraine launches new wave of drone attacks during Russian election,2916,0,0,2,2024-03-17,2024,25,Ethnocentric / Irish Politics
https://x.com/irishexaminer/status/1769004588592763031,irishexaminer,Russian officials say Ukrainian shelling leaves two people dead in border city,2080,0,0,0,2024-03-16,2024,5,War Reporting
https://x.com/irishexaminer/status/1768682357161365716,irishexaminer,"Germany, France and Poland pledge more weapons for Ukraine in show of unity 
https://
irishexaminer.com/world/arid-413
54188.html?utm_source=dlvr.it&utm_medium=twitter
…",1793,4,1,5,2024-03-15,2024,8,War Reporting
https://x.com/irishexaminer/status/1768632517161324966,irishexaminer,"Russian missile strike kills at least 14 people in southern Ukraine 
https://
irishexaminer.com/world/arid-413
53954.html?utm_source=dlvr.it&utm_medium=twitter
…",1474,1,0,0,2024-03-15,2024,5,War Reporting
https://x.com/irishexaminer/status/1768377383638450245,irishexaminer,"Macron declines to rule out Western troops in Ukraine, but says ‘not today’",2740,1,0,1,2024-03-14,2024,28,Political Issues
https://x.com/irishexaminer/status/1768285856853549061,irishexaminer,"EU moves towards using €27bn in profit from frozen Russian assets for Ukraine 
https://
irishexaminer.com/world/arid-413
53126.html?utm_source=dlvr.it&utm_medium=twitter
…",3903,16,4,11,2024-03-14,2024,8,War Reporting
https://x.com/irishexaminer/status/1768269153851568351,irishexaminer,"German parliament rejects new opposition call to send Taurus missiles to Ukraine 
https://
irishexaminer.com/world/arid-413
53039.html?utm_source=dlvr.it&utm_medium=twitter
…",1851,0,0,0,2024-03-14,2024,8,War Reporting
https://x.com/irishexaminer/status/1768260121568923921,irishexaminer,"Ukraine fired more missiles at border region on eve of election, says Russia",1477,2,0,0,2024-03-14,2024,-1,n/a
https://x.com/irishexaminer/status/1768080413187289471,irishexaminer,"Cork convent to host Ukrainian refugees until December under new contract 
https://
irishexaminer.com/news/arid-4135
2592.html?utm_source=dlvr.it&utm_medium=twitter
…",6083,4,4,4,2024-03-14,2024,48,Political Issues
https://x.com/irishexaminer/status/1767946746255331440,irishexaminer,Taoiseach hopes announcement of reception centres for Ukrainians will not spark protest,4903,1,1,12,2024-03-13,2024,-1,n/a
https://x.com/irishexaminer/status/1767932775636873462,irishexaminer,The pope wants Ukraine to surrender; that would give Russia a green light for endless war,1923,2,0,5,2024-03-13,2024,43,Political Issues
https://x.com/irishexaminer/status/1767907990303342952,irishexaminer,Government announces locations for first five reception centres for Ukrainians,4698,2,0,7,2024-03-13,2024,4,Economic Issues
https://x.com/irishexaminer/status/1767685538105131422,irishexaminer,"Russia says it killed 234 fighters while thwarting an incursion from Ukraine 
https://
irishexaminer.com/world/arid-413
51776.html?utm_source=dlvr.it&utm_medium=twitter
…",2799,1,1,0,2024-03-12,2024,-1,n/a
https://x.com/irishexaminer/status/1767635715825999977,irishexaminer,"Pentagon to give Ukraine $300m worth of weapons 
https://
irishexaminer.com/world/arid-413
51668.html?utm_source=dlvr.it&utm_medium=twitter
…",2354,0,0,1,2024-03-12,2024,8,War Reporting
https://x.com/irishexaminer/status/1767542598242304501,irishexaminer,"Vatican diplomats seek to defuse anger over Pope’s Ukraine ‘white flag’ comments 
https://
irishexaminer.com/world/arid-413
51275.html?utm_source=dlvr.it&utm_medium=twitter
…",1965,0,0,0,2024-03-12,2024,43,Political Issues
https://x.com/irishexaminer/status/1767480295035720054,irishexaminer,Top Polish leaders to visit White House hoping to spur US to help Ukraine more,1755,0,0,0,2024-03-12,2024,44,Political Issues
https://x.com/irishexaminer/status/1767355387471413553,irishexaminer,Varadkar: Freedom threatened by Gaza bombing and war in Ukraine,1459,0,0,0,2024-03-12,2024,22,Ethnocentric / Irish Politics
https://x.com/irishexaminer/status/1767286702538891325,irishexaminer,Ukraine’s first Oscar hailed by Zelenskyy as ‘important for our entire country’,2748,5,1,1,2024-03-11,2024,2,Political Issues
https://x.com/irishexaminer/status/1766939986153382146,irishexaminer,Ukraine minister says Kyiv will never raise white flag after Pope Francis comments,5455,7,1,3,2024-03-10,2024,43,Political Issues
https://x.com/irishexaminer/status/1766870681625788902,irishexaminer,Ukraine and allies criticise Pope’s ‘white flag’ comment,3520,7,2,5,2024-03-10,2024,43,Political Issues
https://x.com/irishexaminer/status/1766707327074468231,irishexaminer,Pope Francis calls on Ukraine to end Russian war with ‘white flag’ courage,8628,7,5,12,2024-03-10,2024,43,Political Issues
https://x.com/irishexaminer/status/1766519093551882605,irishexaminer,Pope says Ukraine should have 'courage of the white flag' of negotiations,4988,8,3,4,2024-03-09,2024,43,Political Issues
https://x.com/irishexaminer/status/1766487754375082022,irishexaminer,Deadly Russian artillery strikes hit Ukraine,2179,3,0,0,2024-03-09,2024,5,War Reporting
https://x.com/irishexaminer/status/1766170322032857347,irishexaminer,"Zelenskyy in Turkey where Erdogan seeks negotiations to end Ukraine war 
https://
irishexaminer.com/world/arid-413
48633.html?utm_source=dlvr.it&utm_medium=twitter
…",1878,0,0,0,2024-03-08,2024,10,Ethnocentric / Irish Politics
https://x.com/irishexaminer/status/1765887805644046522,irishexaminer,"Ukraine’s former military chief to become ambassador to UK 
https://
irishexaminer.com/world/arid-413
48324.html?utm_source=dlvr.it&utm_medium=twitter
…",1862,4,1,1,2024-03-07,2024,-1,n/a
https://x.com/irishexaminer/status/1765711892742611375,irishexaminer,'Putin’s ambitions will not stop at Ukraine': Taoiseach says Europe must be defended,8461,7,5,39,2024-03-07,2024,26,Political Issues
https://x.com/irishexaminer/status/1765381133024534747,irishexaminer,Polish farmers stage large protest against Ukrainian imports and EU policies,1880,1,0,1,2024-03-06,2024,3,War Reporting
https://x.com/irishexaminer/status/1765327364639400038,irishexaminer,"UN atomic watchdog chief in Russia for talks over nuclear safety in Ukraine 
https://
irishexaminer.com/world/arid-413
46689.html?utm_source=dlvr.it&utm_medium=twitter
…",1263,0,0,0,2024-03-06,2024,23,
https://x.com/irishexaminer/status/1765022223012970959,irishexaminer,International court seeks arrest of two Russian officers linked to war in Ukraine,1627,1,0,0,2024-03-05,2024,6,Political Issues
https://x.com/irishexaminer/status/1764946227324727562,irishexaminer,Ukraine ‘sinks another Russian warship’ in the Black Sea using high-tech drones,6007,21,2,3,2024-03-05,2024,25,Ethnocentric / Irish Politics
https://x.com/irishexaminer/status/1764677738794033484,irishexaminer,"Russian court upholds decision barring anti-Ukraine war hopeful from election 
https://
irishexaminer.com/world/arid-413
45204.html?utm_source=dlvr.it&utm_medium=twitter
…",1782,0,0,0,2024-03-04,2024,-1,n/a
https://x.com/irishexaminer/status/1764637710793494761,irishexaminer,Stradbally site to be used as accommodation centre for newly arrived Ukrainians,4164,0,0,4,2024-03-04,2024,-1,n/a
https://x.com/irishexaminer/status/1763875542418575839,irishexaminer,Three killed in Russian drone strike on Ukrainian port city,2318,2,0,0,2024-03-02,2024,25,Ethnocentric / Irish Politics
https://x.com/irishexaminer/status/1763851892143325356,irishexaminer,St Petersburg apartment building hit by Ukrainian drone attack – reports,2567,0,0,0,2024-03-02,2024,5,War Reporting
https://x.com/irishexaminer/status/1763270812310933983,irishexaminer,Russian onslaught targets more Ukrainian towns and villages,2324,1,0,1,2024-02-29,2024,20,Economic Issues
https://x.com/irishexaminer/status/1763218713732587632,irishexaminer,Firm building Ukrainian refugee accommodation secures temporary injunction on protestors,10488,8,5,9,2024-02-29,2024,4,Economic Issues
https://x.com/irishexaminer/status/1762584789088190696,irishexaminer,War in Ukraine 'threatens Ireland's reliance on neutrality',2758,1,2,0,2024-02-27,2024,11,Political Issues
https://x.com/irishexaminer/status/1762478761356984444,irishexaminer,Germany and Poland rule out troops for Ukraine as Kremlin warns of wider war,2328,0,2,0,2024-02-27,2024,28,Political Issues
https://x.com/irishexaminer/status/1762460153532797308,irishexaminer,Taoiseach confirms Ukraine has received de-mining equipment,2391,3,0,3,2024-02-27,2024,-1,n/a
https://x.com/irishexaminer/status/1762436468684026248,irishexaminer,Nato chief says alliance has no plans to send troops to Ukraine,2027,2,0,3,2024-02-27,2024,28,Political Issues
https://x.com/irishexaminer/status/1762419582818730005,irishexaminer,"Moscow court jails human rights activist for 30 months for Ukraine war criticism 
https://
irishexaminer.com/world/arid-413
40743.html?utm_source=dlvr.it&utm_medium=twitter
…",1889,1,0,1,2024-02-27,2024,-1,n/a
https://x.com/irishexaminer/status/1762256755642208764,irishexaminer,"Putting Western troops on the ground in Ukraine not ‘ruled out’, says Macron",4240,0,2,6,2024-02-26,2024,28,Political Issues
https://x.com/irishexaminer/status/1762105385937444989,irishexaminer,Ukrainian troops pull back again amid Russia’s onslaught in east of country,2387,0,1,3,2024-02-26,2024,20,Economic Issues
https://x.com/irishexaminer/status/1761794201442980314,irishexaminer,"31,000 Ukrainian troops killed since start of full-scale invasion, says Zelenskyy",10657,9,6,39,2024-02-25,2024,45,War Reporting
https://x.com/irishexaminer/status/1761756711612973519,irishexaminer,Ukraine’s defence minister says supply delays are costing lives,2349,0,0,0,2024-02-25,2024,8,War Reporting
https://x.com/irishexaminer/status/1761713436415951104,irishexaminer,Two years of war in Ukraine: Irish support 'keeps us holding on',6670,11,3,22,2024-02-25,2024,-1,n/a
https://x.com/irishexaminer/status/1761713423812108571,irishexaminer,"'Ireland stands with you today, and always': Micheál Martin marks second anniversary of Ukraine war",6134,7,2,16,2024-02-25,2024,-1,n/a
https://x.com/irishexaminer/status/1761467170905800896,irishexaminer,"Ukrainian ambassador: We are fighting for the security of all of Europe, not only for our country",12531,22,10,38,2024-02-24,2024,-1,n/a
https://x.com/irishexaminer/status/1761387648340705524,irishexaminer,"Life will always be different now — my past is being obliterated with Ukraine  
https://
irishexaminer.com/opinion/commen
tanalysis/arid-41338607.html?utm_source=dlvr.it&utm_medium=twitter
…",2183,0,0,1,2024-02-24,2024,22,Ethnocentric / Irish Politics
https://x.com/irishexaminer/status/1761321108538876055,irishexaminer,Western leaders arrive in Kyiv as Ukraine marks invasion anniversary,2553,1,0,3,2024-02-24,2024,44,Political Issues
https://x.com/irishexaminer/status/1761315053876498793,irishexaminer,EC chief von der Leyen arrives in Kyiv as Ukraine marks invasion anniversary,2073,0,0,4,2024-02-24,2024,44,Political Issues
https://x.com/irishexaminer/status/1639246448880685057,irishexaminer,"Ten civilians dead and 20 hurt in Russian strikes in Ukraine 
https://
irishexaminer.com/world/arid-411
00943.html?utm_source=dlvr.it&utm_medium=twitter
…",3648,1,2,0,2023-03-24,2023,5,War Reporting
https://x.com/irishexaminer/status/1639186052245233664,irishexaminer,"Ukraine using helicopters older than some of its pilots to defend against Russia 
https://
irishexaminer.com/world/arid-411
00784.html?utm_source=dlvr.it&utm_medium=twitter
…",16115,8,2,34,2023-03-24,2023,25,Ethnocentric / Irish Politics
